keyword,count
Christian Sánchez Reyes,1
Deportivo Independiente Medellín,1
Junior of Barranquilla,1
Jiang Wanan,1
Hou Youyi,1
Korean Yu,1
Hao Longbin,1
Zhang Lishan,1
Ke Wenzhe,1
Lai Qingde,1
Luodong Night Market,1
Pancreatic cancer,1
Tsai English,1
International Monetary Fund,1
Tanzania,1
Global warming,1
InSight,1
Jesus Santrich,1
Cuba,1
student,1
Álvaro García Linera,1
National Electoral Council,1
First Name,1
Public administration,1
Montepio Geral,1
Socialist party,1
Lisbon,1
Portugal,1
Government,1
Jorge Carlos Santos Moreira Baptista,1
Football Club of Porto,1
Ratko Mladic,1
Svetlana Ceca Raznatovic,1
Serbia,1
Nebojša Stefanović,1
Republic of Kosovo,1
White City,1
Pristina,1
Ramush Haradinaj,1
Rasim Ljajić,1
Karim Wade,1
Ivory Coast,1
Sidy Lamine Niasse,1
Senegal,1
Estonia,1
Benign,1
Tivaouane,1
Kersti Kaljulaid,1
Dakar,1
Orderud case,1
Abid Raja,1
Trine Skei Grande,1
Oslo,1
Norway,1
Work assessment allowance,1
Oslo City Council,1
apprehension,1
