keyword,count
Uttar Pradesh Police,1
Mobile phone,1
employee,2
Whatsapp,1
Nicolás Maduro,3
Vladimir Putin,4
María Alejandra Vicuña,1
George HW Bush,4
Sidy Lamine Niasse,1
Madické Niang,1
South Sudan,1
Saint Louis,1
United Nations Organization,1
Serigne Mbaye Thiam,1
Humanitarian aid,1
Thies,1
Oumar Guèye,1
Senegal,1
Zamalek Club,1
Alahli football club,1
Hazem Emam,1
Hurghada,1
Ober,1
African Champions League,1
Stanisław Gawłowski,1
Jaroslaw Kaczynski,1
Szaflary,1
Tadeusz Rydzyk,1
Andrzej Duda,1
The Northern gas pipeline,1
Henryk Jankowski,1
Lech Walesa,1
Nord Stream II,1
Mexican Social Security Institute,1
Joaquín Guzmán Loera,2
Mexico City,1
Paco Ignacio Taibo II,1
Jalisco,1
Germán Martínez Cázares,1
Culiacán,1
Iguala forced disappearance of 2014,1
Fund of Economic Culture,1
Juan Carlos Ramírez Abadía,2
Álvaro Uribe,1
Medellin,1
Iván Duque Márquez,1
Lebanese Phalange Party,1
Michel Aoun,1
Lebanon,1
Jounieh,1
Lebanese army,1
Anqoun,1
the future,1
Serbia,1
White City,1
Bosko Obradovic,1
Sergei Trifunovic,1
Maja Gojković,1
Aleksandar Chepurin,1
Niš,1
Paris,1
Bosnia and Herzegovina,1
Korean recruitment during Japanese rule,1
England,1
Japan,1
Recitation,1
Japan-Korea Parliamentarians Association,1
City of toyama,1
temperature,1
President of the United States of America,1
EU exit from the United Kingdom,3
Johann Schneider-Ammann,1
Rheinau ZH,1
Unconditional basic income,1
Winterthur,1
House of Commons,1
Jair Bolsonaro,2
Sérgio Moro,1
Luiz Inácio Lula da Silva,1
National Common Curricular Base,1
school,1
Maranhão,1
Conflict between Brazilian criminal factions of 2016-2017,1
Rio de Janeiro,1
National Council of Education,1
Home,1
alternative for Germany,1
Hannover Central Station,1
bomb,1
Christian Democratic Union of Germany,1
Friedrich Merz,1
German politican,1
Center for Political Beauty,1
Doris of Sayn-Wittgenstein,1
Gábor Gál,1
Bratislava,1
Andrej Kiska,1
Miroslav Lajčák,1
Jaromír Čižnár,1
Lucia Ďuriš Nicholsonová,1
Ján Kuciak,1
resignation,1
General Prosecution of the Slovak Republic,1
Martín Vizcarra,1
District of Chaclacayo,1
Edith Cavell,1
Alan García,1
District of Lobitos,1
Patricia Donayre,1
Antonio Pavón,1
Juan Sheput,1
Lee Hak Chan,1
Shin Seong-cheol,1
Republic of Korea,1
Korea Advanced Institute of Science and Technology,1
Kim Jong-un,1
Park-Geun-Hye,1
Kim Moo-sung,1
Free korean,1
Daegu Gyeongbuk Institute of Science and Technology,1
Goyang City,1
Viktor Fedorovich Yanukovich,1
Moscow,1
Mortgage,1
Bank of Russia,1
Oil,1
Angela Merkel,1
"Cigikal, Petr Aleksandrovich",1
Kaunas,1
Seimas of the Republic of Lithuania,1
Lithuania,1
Andrius Tapinas,1
Lithuanian Poles&#39; Electoral Action,1
Barclays,1
New Akmenė,1
Aurelius Veryga,1
Homeland Union - Lithuanian Christian Democrats,1
Francisco Sá Carneiro,1
Avelino Ferreira Torres,1
Portugal,2
Mário Centeno,1
Departure from the United Kingdom of the European Union,1
Eurogroup,1
Social Democratic Party,1
Rui Rio,1
China Popular Republic,1
OLX,1
Charles Michel,1
Cork,1
Belgium,1
Brussels North Station,1
Brussels-Capital Region,1
The two Alps,2
Édouard Philippe,1
Florin Iordache,1
Andreea Cosma,1
Elena Udrea,1
Braşov,1
Hungarian Democratic Union of Romania,1
Romania,1
Alina Bica,1
Ferdinand I of Romania,1
Metrorex,1
Ministry of Foreign Affairs,1
Georg Dornauer,1
Gottfried Waldhausl,1
Central European University,2
European Court of Justice,1
Hungary,2
Bangkok,1
Thaksin Chinnawat,1
National Legislature,1
Democrat Party,1
Thailand,1
Ranong,1
Prayer,1
Meteorological Department,1
National Peace Corps,1
Abhisit Vejjajiva,1
Zhangjiakou City,1
Giant panda,1
Shanghai,1
People&#39;s Republic,1
High,1
Rigorological examination,1
tea,1
Recep Tayyip Erdogan,1
Selahattin demirtaş,1
Duzce,1
Sila,1
Republican People&#39;s Party,1
Ahmet Kural,1
Armenia,1
Turkey president,1
Istanbul,1
Mexican oil,1
Tania Bruguera,1
Cuba,1
Venezuela,1
Confederation of the Mexican Republic,1
Octavio Romero Oropeza,1
Ethnographic Museum,1
Miskolc,1
Batthyány Square,1
Viktor Orban,1
Chrystia Freeland,1
Democratic Coalition,1
Lezsák Sándor,1
River Plate Athletic Club,1
Club Atlético Boca Juniors,1
Mauricio Macri,1
Dancing for a Dream,1
Patricia Bullrich,1
Carlos Rosenkrantz,1
Complaint,1
Argentinian airlines,1
Supreme Court of Justice of the Nation,1
Ali Bongo Ondimba,1
General Confederation of Enterprises of Morocco,1
Kenitra,1
Algeria,1
Mohammed ben Salman Al Saud,1
Gabon,1
Saudi Arabia,2
Police custody in French law,1
Francis Heaulme,1
Freebox,1
Beaune,1
Toulouse,1
Judicial Union,1
Free,1
Alain Suguenot,1
Thailand national football team,1
Soc Son,1
Hai Van Tunnel,1
Malaysia national football team,1
Ministry of Education and Training,1
People&#39;s Assembly,1
Southeast Asian Football Championship 2018,1
Ma&#39;ruf Amin,1
Es cendol,1
Ratna Sarumpaet,1
Candidates for civil servants,1
Republic of Indonesia Corruption Eradication Commission,1
Bahar bin Smith,1
Jepara Regency,1
Papua,1
Ahmad Marzuqi,1
Boryspil International Airport,1
Viktor Yanukovych,1
Petro Poroshenko,1
State Administration of Railway Transport of Ukraine,1
Igor Kolomoisky,1
Arsen Borisovich Avakov,1
PrivatBank,1
Security Service of Ukraine,1
Kharkiv,1
José Maza Sancho,1
National Television of Chile,1
Osorno,1
Sports Club Catholic University,1
police from Chile,1
Temuco,1
Route 5,1
Very good days,1
Yan Kaitai,1
Phantom 2000 Fighter,1
Ke Wenzhe,1
Esophageal cancer,1
Chen Wenzhao,1
Yulon Motors,1
Lin Andi,1
He Ziyu,1
China Nationalist Party,1
Taiwan Railway Administration,1
Case Vangelis Yakoumaki,1
Zoran Zavev,1
Patras,1
Emmanuel Makron,1
Council of State,1
Rhodes,1
Athena,1
Supreme Court,1
Hellas,1
