keyword,count
Ivory Coast,1
Sidy Lamine Niasse,1
Senegal,1
Estonia,1
Alioune Sarr,1
Democratic Republic of Congo,1
Benign,1
Senegalese sugar company,1
Andrej Kiska,1
National Criminal Agency Presidium of the Police Corps,1
Miroslav Lajčák,1
PENTA INVESTMENTS LIMITED,1
The Christian-Democratic Union of Germany,1
Peter Kažimír,1
Bratislava,1
Slovakia,1
Pavol Russia,1
Tunnel Višňové,1
Prabowo Subianto,1
Lindswell Kwok,1
Surabaya,1
Bahar bin Smith,1
"Tanah Abang, Central Jakarta",1
Bogor,1
Electronic Identity Card,1
Tornado,1
Jakarta,1
Anies Baswedan,1
First Name,1
Lisbon,2
Socialist party,1
Football Club of Porto,1
Portugal,1
Portimonense Sporting Clube,1
Euromillions,1
Death of Nicky Verstappen,1
Werkhoven,1
Nuenen,1
Christlich Demokratische Union Deutschlands,1
Oostvaardersplassen,1
Project X,1
&#39;Ndrangheta,1
Akwa Ibom State,1
Day of the Velitas,1
Dogs,1
Jair Bolsonaro,1
Cuba,1
United Nations,1
Miguel Díaz-Canel,1
Emmanuel Macron,1
Antonio Maceo,1
Álvaro García Linera,1
Havana,1
Flemish,1
First Primissimo prize,1
Central European University,1
Miklós Kásler,1
Budapest,2
Mercedes-Benz,1
Germany,2
Raila Odinga,1
Kenya Pipeline Company,2
Philomena Mbete Mwilu,2
William Ruto,1
Uhuru Kenyatta,1
Kenya,2
Graft,1
Svetlana Ceca Raznatovic,1
Zahi Havas,1
Kragujevac,1
Serbia,1
Kosovo Liberation Army,1
White City,1
Tu Xingzhe,1
Luodong Night Market,1
Nana,1
Lai Qingde,1
Chen Ju,1
Ke Wenzhe,1
Wang Jinping,1
Meng Zhouzhou,1
Tsai English,1
Xu Shixun,1
Laurent Trump,1
He Zhiping,1
New Territories Small House Policy,1
Lin Zhuo Ting,1
Mouscron,1
SOS Mediterranean,1
Juventus of Turin,1
Daniel Salaverry,1
Werder Bremen,1
Inter de Milan,1
Peruvian Football Federation,1
Luiz Fernando Pezão,1
Luiz Inácio Lula da Silva,1
Gilmar Mendes,1
Sport Club Corinthians Paulista,1
Sérgio Cabral Filho,1
Sérgio Moro,1
Roraima,1
Federal Highway Police,1
Emerson Sheik,1
Wage,1
Viktor Yanukovych,1
Yuri Vitaliyovych Lutsenko,1
Ukrainian Orthodox Church (Moscow Patriarchate),1
Mukachevo,1
Anatoliy Vasilyevich Matios,1
Petro Poroshenko,1
Cecilia Brækhus,1
Orderud case,1
VIPPS,1
Abid Raja,1
Trine Skei Grande,1
Joshua French,1
Norway,1
Left,1
Stine Bredal Oftedal,1
Arlanda,1
Sweden Democrats,1
Moderates,1
The Christian Democrats,1
Jimmie Åkesson,1
CDU,1
Zaida Catalán,1
