keyword,count
Paris,1
observer,1
Beto Richa,1
Rio de Janeiro,1
Luiz Inácio Lula da Silva,1
Flávio Bolsonaro,1
Guanabara Palace,1
Ricardo Lewandowski,1
Sérgio Moro,1
Joice Hasselmann,1
Superior Justice Tribunal,1
Federal Court of Justice,1
Uhuru Kenyatta,1
Peter Munya,1
Raila Odinga,1
Vasectomy,1
Orange Democratic Movement,1
Commercial Bank of Africa,1
Marie Stopes International,1
Kenya,1
Mike Sonko,1
X Factor,1
Democratic party,1
Armando Spataro,1
Matteo Salvini,1
Public minister,1
Matteo Renzi,1
Marco Minniti,1
Turin-Lyon railway project,1
Kuwait,1
Burundi,1
United Nations,1
Rally of the houphouetists for democracy and peace,1
Rwanda,1
Macky Sall,1
Diane Rwigara,1
Aminata Toure,1
Lisbon,1
Luxembourg,2
Manuel Pinho,1
Amazon.com,1
Departure from the United Kingdom of the European Union,1
Carlos César,1
Socialist party,1
Privacy Policy,1
Xu Shixun,1
He Zhiping,1
Yin Zhaojian,1
Lin Zhuo Ting,1
Laurent Trump,1
Hong Kong Legislative Council,1
Chen Fan,1
Sino-US trade dispute in 2018,1
Javiera Blanco,1
National Television of Chile,1
Jair Bolsonaro,1
Jaime de Aguirre,1
police from Chile,1
National Service for Minors,1
Cyprus,1
Zoran Zavev,1
Exarchia,1
Thiseio,1
Macedonia,1
Christian Democratic Union,1
State Department,1
Electric Railways Athens-Piraeus,1
David Oyedepo,1
Manis,1
Julian Assange,1
Nana Akufo-Addo,1
Liberia,1
Tullow Oil,1
Ghana,1
