keyword,count
Eskom,1
South Africa,1
Barack Obama,1
Jamal Khashoggi,3
North Carolina,1
Beto O'Rourke,1
Illinois,1
Republican Party,1
Scott Walker,1
Wisconsin,1
Ted Baker,1
Brexit,1
O2,1
Wolverhampton Wanderers F.C.,1
Unemployment benefit II,1
Hartz concept,1
Christian Democratic Union of Germany,2
Center for Political Beauty,1
German Weather Service,1
Bremen,1
Friedrich Merz,2
Narendra Modi,1
Central investigation bureau,1
Indian Cricket Team,1
Punjab,1
Alok Kumar Verma,1
Rahul Gandhi,1
Zakir Rashid Bhat,1
Ayodhya,1
Yemen,1
Hungary,2
Sweden,1
Angela Merkel,1
Germany,1
The Social Democrats,1
Liberals,1
CDU,1
Annegret Kramp-Karrenbauer,1
Central Bureau of Statistics,1
Zhang Shouyi,2
George Herbert Walker Bush,1
Private Enterprise,1
Shanghai,1
Ministry of Education,1
Shenzhen,1
Luohu district,1
Cross-strait relations,1
enterprise,1
Ivica Dacic,1
Serbia,1
Republic of Kosovo,1
O2 television,1
First Serbian Television,1
Milovan Drecun,1
Jens Stoltenberg,1
NATO,1
Today,1
Raila Odinga,1
Esther Passaris,1
Uhuru Kenyatta,1
Kenya Certificate of Primary Education,1
Patrick Ngugi Njoroge,1
Margaret Wanjiru Gakuo,1
Governor of the Central Bank of Kenya,1
Orange Democratic Movement,1
MobiFone Telecommunications Corporation,1
Vietnam national football team,1
3G,1
4G,1
Vietnam,1
Kien Giang,1
Bjørnar Moxnes,1
SIV Jensen,1
Jonas Gahr Støre,1
The city railroad in Bergen,1
KNM «Helge Ingstad»,1
Labor,1
Trine Skei Grande,1
Oslo,1
Abid Raja,1
Norwegian Air Shuttle,1
Sheikh Hasina,1
Apu Biswas,1
Khaleda Zia,1
Jessore-4,1
Narail District,1
US federal,1
Bangladesh,1
Bangladesh Workers Party of Bangladesh,1
Bangladesh Awami League,1
Zakhar Prilepin,1
Sberbank of Russia,1
Bank of Russia,1
School,1
Traffic police of Russia,1
Moscow,1
Donetsk region,1
Luxemburg,1
Andrej Kiska,1
Pavol Russia,1
Miroslav Lajčák,1
Peter Pellegrini,1
Stefan Harabin,1
Slovakia,1
Earthquake,3
Jair Bolsonaro,3
Emmanuel Macron,1
Viña del Mar International Song Festival 2019,1
Chile,1
Araucania region,1
employee,1
Bolivia,1
Emission of carbon dioxide,1
Donald Trump,2
Treaty on intermediate-range nuclear forces,1
Nieuw-Vlaamse Alliantie,1
City of Brussels,1
Ali Bongo Ondimba,1
Terrorism,1
Morocco,2
Casablanca,1
Casablanca Stock Exchange,1
Gabon,1
Careem,1
stock Exchange,1
G5 Sahel,1
Polish Financial Supervision Authority,1
Lech Walesa,1
Jaroslaw Kaczynski,1
Modern,1
kościan,1
Tadeusz Rydzyk,1
Marek Chrzanowski,1
Central Anticorruption Bureau,1
Colombia,1
Cuba,1
Fidel Castro,1
Polisario Front,1
Guayana Esequiba,1
Festival of Lights,1
Lyon,1
Grenoble,1
Aude,1
Johnny Hallyday,1
Læticia Hallyday,1
Édouard Philippe,1
View Mansur&#39;s Full Profile,1
Metrobus,1
Iranian,1
North Cyprus,1
Justice and Development Party,1
Recep Tayyip Erdogan,1
Council of state,1
Good Party,1
Turkish Armed Forces,1
Tekirdag,1
Emilio Monzó,1
Paolo Rocca,1
Club Atlético Boca Juniors,1
Chamber of Deputies of the Argentine Nation,1
Elisa Carrió,1
Mauricio Macri,1
Argentina Aircraft Factory,1
River Plate Athletic Club,1
Patricia Bullrich,1
Claudia Sheinbaum,1
Monterrey Soccer Club,1
Cruz Azul Soccer Club,1
Joaquín Guzmán Loera,1
Carlos Manuel Urzúa Macías,1
Secretariat of Finance and Public Credit,1
Emilio Lozoya Austin,1
Mexico City,1
Andrés Manuel López Obrador,1
New International Airport of Mexico City,1
Vienna,1
Wolfgang Bowl,1
Austrian word of the year,1
European Union,1
Sebastian Kurz,1
Götzis,1
National bank,1
Alan García,1
National Police of Peru,1
Peru,1
César Hinostroza,1
Moisés Mamani,1
Geophysical Institute of Peru,1
Department of Ica,1
Congress of the Republic of Peru,1
Zumi Zola,1
Bahar bin Smith,1
Prabowo Subianto,1
Joko Widodo,1
Hamengkubawana X,1
Candidates for civil servants,1
Electronic Identity Card,1
Special Region of Yogyakarta,1
Sri Mulyani,1
Moshe Edri,1
Moshe Ya&#39;alon,1
Shaul Elovitch,1
Haresha,1
Inspector General of the Israel Police,1
Benjamin Netanyahu,1
quarterly,1
U.S,1
Central European University,1
Miklós Kásler,1
Paks,1
Budapest,1
Garancsi István,1
Süli János,1
Zoltán Kovács,1
The United States Marine Corps,1
Gustavo Petro,1
National Liberation Army,1
Office of the Attorney General of the Nation,1
Néstor Humberto Martínez,1
Iván Duque Márquez,1
Bogotá,1
Dakar,1
Senegal,1
Sidy Lamine Niasse,1
Energy,1
Renewable energy,1
Touba,1
Oil,1
Cap Manuel,1
Party of Unity and Gathering,1
Traian Basescu,1
Klaus Iohannis,1
ACS Sepsi OSK Sfântu Gheorghe,1
FCSB,1
Liviu Dragnea,1
Lia Olguţa Vasilescu,1
Romania,1
Tudorel Toader,1
FAN Courier Express,1
Vilnius,1
Kaunas,1
Saulius Skvernelis,1
Seimas of the Republic of Lithuania,1
North Korea,1
Unity Square,1
Lithuania,1
Dalia Grybauskaite,1
George Walker Bush,1
Pavlos Polakis,1
Parnitha,1
Kavala,1
Albania,1
Ministry of Foreign Affairs,1
Metro of Athens,1
Hellas,1
Rhodes,1
Northern Region,1
Port,1
Sport Lisboa and Benfica,1
Medically assisted reproduction,1
Football Club Paços de Ferreira,1
Tourism,1
Montepio Geral,1
Club Atlético Paranaense,1
Magno Malta,1
Michel Temer,1
Ricardo Lewandowski,1
Chamber of Deputies of Brazil,1
Poverty,1
More Doctors,1
Onyx Lorenzoni,1
Federal Court of Justice,1
George Bush the Father,1
U.S. congress,1
Saudi,1
Mohammed bin Salman bin Abdul Aziz Al Saud,1
The Qunfudah,1
SABIC,1
Niu Chengze,1
Korean Yu,1
Chen Qimai,1
Central Bank of the Republic of China,1
Ministry of Communications Tourism Bureau,1
Alien,1
Stephen Hawking,1
Lu Xiuyan,1
500m diameter spherical radio telescope,1
Meng Zhouzhou,2
He Zhiping,1
Lin Zhiying,1
Hong Kong,1
Marriott International,1
Huafu Village,1
Mandatory Provident Fund,1
Zeng Yucheng,1
People&#39;s Republic,1
Beppe Grillo,1
Matteo Salvini,1
Democratic party,1
Armando Spataro,1
Marco Minniti,1
Fire of the Grenfell Tower,1
Band of the Magliana,1
Liguria,1
Matteo Renzi,1
Nikolay Banev,1
Nikolay the Miracleworker,1
Bulgaria,1
Shumen,1
Sotir Tsatsarov,1
