keyword,count
Free and Solidarity,1
Bulgarian State Railways,1
Nikolay Banev,1
PFC Ludogorets 1945,1
PFC CSKA,1
Belene NPP,1
Party of European Socialists,1
Cornelia Ninova,1
Belene,1
First Professional Football League,1
Karlovo,1
Rome,2
Democratic party,1
Armando Spataro,1
Matteo Salvini,1
Public minister,1
Marco Minniti,1
European Union,1
Turin-Lyon railway project,1
Matteo Renzi,1
Ali Bongo Ondimba,1
Saad Lamjarred,1
Burundi,1
Mohammedia,1
Senegal,2
United Nations Organization,1
Gabon,1
G5 Sahel,2
Estonia,2
Benign,2
Robert Kaliňák,1
Paulina Fialk,1
jarovce,1
Bratislava,1
Robert Fico,1
Slovakia,1
SMER - Social Democracy,1
Pavol Russia,1
Matus Vallo,1
Kittsee,1
Yoshiji Tonoiwa,1
Bookshop,1
Saruo Setsuko,1
Otsuka Furniture,1
Technical intern training,1
Softbank Group,1
Water supply law,1
Softbank,1
Japan Sumo Association,1
New Democracy,1
Costas Vaxevanis,1
Thessaloniki,1
Kostas Bakoyannis,1
Thiseio,1
Corfu,1
Panos Kammenos,1
The riots of December 2008 in Greece,1
Saint panteleimonas,1
Hellas,1
Real Madrid football club,1
President of the United States,1
USA,2
UD Melilla,1
TransMilenio,1
Belisario Betancur,1
Nicolás Maduro,2
Club Alianza Lima,1
Martín Vizcarra,1
Golden Globe Awards,1
Foot Ball Club Melgar,1
Alan García,1
Edwin Oviedo Picchotito,1
Congress of the Republic of Peru,1
Nicaragua,1
Peru,1
Zumi Zola,1
Bogor,1
Prabumulih City,1
Ahmad Marzuqi,1
Electronic Identity Card,1
Tornado,1
Regent,1
Republic of Indonesia Corruption Eradication Commission,1
Prabowo Subianto,1
Free Papua Organization,1
"Attacks of November 13, 2015 in France",1
Angela Merkel,1
Marouane Fellaini,1
luxembourg,1
Wolf,1
la France,1
High School in France,2
Manchester United Football Club,1
Marseilles,2
Yingluck Shinawatra,1
Thailand,1
Prayer,1
Pravit Wongsuwan,1
Buriram province,1
Loei province,1
Lopburi,1
Banglamung,1
Birth,1
the student,1
Zhang Shouyi,1
People&#39;s Republic,2
Standing Committee of the Political Bureau of the Communist Party of China,1
Portugal,1
Xi Jinping,1
Yunnan Province,1
Party secretary,1
People&#39;s Republic of China Ministry of Commerce,1
Hydraulic engineering,1
party committee,1
Jehovah&#39;s witnesses,1
Illegal fireworks,1
Death of Nicky Verstappen,1
National Investigation,1
Oostvaardersplassen,1
Project X,1
Koos Plooij,1
Bénédicte Ficq,1
Katwijk,1
Enschede,1
Antonio Palocci,2
Ricardo Lewandowski,1
More Doctors,1
Luiz Inácio Lula da Silva,2
Federal Court of Justice,1
Evo Morales,1
National Indian Foundation,1
Brazil,1
Central bank of Venezuela,1
San Luis Potosi,2
Inter-American Commission on Human Rights,1
Deputy,2
Eligijus Masiulis,1
Keul smoke,1
Klaipeda,1
Vilnius,1
Saulius Skvernelis,1
Lithuania,1
Homeland Union - Lithuanian Christian Democrats,1
Sidy Lamine Niasse,1
Touba,1
French Development Agency,1
Kersti Kaljulaid,1
Electrocution,1
Dakar,1
Uhuru Kenyatta,1
Commercial Bank of Africa,1
Moody Awori,1
Linus Kaikai,1
Philomena Mbete Mwilu,1
Mike Sonko,1
Kenya,1
NIC Bank,1
Makueni County,1
North Korea,1
Social Democratic Party,2
Government,1
Metro of Porto,1
Tires,1
Departure from the United Kingdom of the European Union,1
Myrtle,1
Contact Süleyman directly,1
Republican People&#39;s Party,1
Selahattin demirtaş,1
North Cyprus,1
Virtuous,1
Hulusi Akar,1
Republic of Turkey Ministry of National Defense,1
Traian Basescu,1
Corina Cretu,1
Romania,1
Klaus Iohannis,1
Viorica Dăncilă,1
Victor Ponta,1
Bucharest,1
magnitude,1
Liviu Dragnea,1
Niu Chengze,1
Yang Qiuxing,1
Tu Xingzhe,1
Gao Jiayu,1
Ministry of Communications Tourism Bureau,1
Improper Party Production Committee,1
Tsai English,1
Korean Yu,1
Lu Xiuyan,1
Meng Zhouzhou,1
He Zhiping,1
Liu Jintu,1
Lin Zhiying,1
Let love and peace occupy Central,1
Shatin to Central Link,1
File method,1
Aoi,1
Sha Tau Kok,1
Hong Kong,1
Bruno Villalobos,1
Macul,1
Audax Italian Florida,1
Fire,1
National Grouping of Fiscal Employees,1
Sergio Santos Gomes,1
Sebastián Piñera,1
Andrés Manuel López Obrador,1
Enrique Alfaro Ramírez,1
Alfonso Cuaron,1
Murder of Luis Donaldo Colosio Murrieta,1
Jalisco,1
Complaint,1
Cuitláhuac García Jiménez,1
Festival of Lights,1
Lyon,1
Mantes la Jolie,1
Gérald Darmanin,1
Human migration,1
Édouard Philippe,1
Marion Maréchal,1
Kiev,1
Ukrainian Insurgent Army,1
Naftogaz of Ukraine,1
Kharkiv,1
Firtash Dmitry Vasilyevich,1
Synoptic,1
Kerch Strait,1
