keyword,count
Michael Flynn,1
United States Border Patrol,1
Angela Merkel,2
bomb,1
Center for Political Beauty,2
Facebook,2
Munich,1
Upendra Kushwaha,1
Narendra Modi,1
Vijay Mallya,1
Delhi,1
Blue line,1
National Democratic Alliance,1
Ayodhya,1
Bulandshahr,1
Sberbank of Russia,1
Slovakia,2
Irkutsk region,1
Treaty on the Elimination of Medium and Short Range Missiles,1
Camels,1
Traffic police of Russia,1
Employer,1
President of the United States,2
Kien Giang,1
Ukraine,2
Vietnam national football team,1
Ho Chi Minh City,1
Bahrain,1
Ras Al Khaimah,1
Benghazi,1
Libya,1
The diplomatic crisis with Qatar 2017-18,1
Lombok,1
Andrej Babiš,1
Tehran,1
Prague,1
YES 2011,1
Czechia,1
STEM,1
New Caledonia,1
George Herbert Walker Bush,1
Naftali Bennett,1
Moshe Edri,1
Israel,1
Maccabi Tel Aviv,1
yield,1
Attorney General,1
Shaul Elovitch,1
Benjamin Netanyahu,1
U.S,1
Money,1
EBS,1
motherland,1
Seoul,1
President of the Republic of Korea,1
Justice of the Republic of Korea,1
High Young,1
The,1
"Park, Byeong",1
Gochang-gun,1
Taiwan,1
Lin Zhiying,1
Yang Qiuxing,1
Ke Wenzhe,1
Tsai English,1
Meng Zhouzhou,1
Korean Yu,1
Nana,1
Democratic Progressive Party,1
Puyuma train,1
Norway,1
Gulen,1
Trine Skei Grande,1
Abid Raja,1
Ski,1
Health South-East,1
Left,1
Paolo Rocca,1
Benito Cerati,1
Club Atlético Boca Juniors,1
Jair Bolsonaro,3
Elisa Carrió,1
Mauricio Macri,1
River Plate Athletic Club,1
Argentina Aircraft Factory,1
Gustavo Cerati,1
Patricia Bullrich,1
Klaus Iohannis,1
Lia Olguţa Vasilescu,1
Liviu Dragnea,1
Hungarian Democratic Union of Romania,1
Kosovo,1
Romania,1
Viorica Dăncilă,1
Social Democratic Party,2
Chamber of Deputies of Romania,1
Jean-Claude Arnault,1
Germany,2
The Social Democrats,1
Liberals,1
Muskö naval base,1
Stockholm,1
CDU,1
Matteo Salvini,1
Democratic party,1
Armando Spataro,1
Fire of the Grenfell Tower,1
Marco Minniti,1
Matteo Renzi,1
Cosa Nostra,1
Salvatore Riina,1
Assolavoro,1
Pozzuoli,1
Sheikh Hasina,1
Khaleda Zia,1
US federal,1
Bangladesh,1
Parliament election,1
Bangladesh Nationalist Party,1
Patuakhali-3,1
Sherpur-1,1
Human migration,2
Sidy Lamine Niasse,1
Africa,1
Madické Niang,1
Touba,1
Senegal,1
Maïmouna Ndoye Seck,1
Strike,1
Abdoulaye Wade,1
Club Atlético Paranaense,1
Magno Malta,1
Ricardo Lewandowski,1
Chamber of Deputies of Brazil,1
More Doctors,1
Uterus,2
Federal Court of Justice,1
Carbon dioxide,1
Project X,1
&#39;Ndrangheta,1
United States,2
Katwijk,1
The Netherlands,1
Jonas Valančiūnas,1
Lithuania,1
Saulius Skvernelis,1
Prosecutor General&#39;s Office of the Republic of Lithuania,1
Kaunas,1
National Basketball Association,1
E67,1
Saad Hariri,1
Walid Jumblatt,1
Lebanon,1
Hizb allah,1
Air strike,1
United State,1
Lebanese army,1
He Zhiping,1
George Herbert Wacker Bush,1
Huang Ziheng,1
Chen Rijun,1
Let love and peace occupy Central,1
Zeng Yucheng,1
Manchester United Football Club,1
Huafu Village,1
Zhu Kaidi,1
Sha Tau Kok,1
FC Partizan,1
Ivica Dacic,1
Serbia,1
FC Red Star,1
Milorad Dodik,1
Republic of Kosovo,1
Ramush Haradinaj,1
Aleksandar Chepurin,1
Zemun,1
Zumi Zola,1
Prabowo Subianto,1
Candidates for civil servants,1
Joko Widodo,1
Electronic Identity Card,1
"Sukamiskin, Arcamanik, Bandung",1
Muhammadiyah Muallimin Madrasa Yogyakarta,1
Free Papua Organization,1
Saudi,1
The Qunfudah,1
SABIC,1
Public Investment Fund,1
Khalid Al Faisal Bin Abdul Aziz Al Saud,1
Riyadh,1
"Economic, Social and Environmental Council",1
Heetch,1
Casablanca,1
Ahmed Réda Chami,1
Trolley,1
G5 Sahel,1
Western Sahara,1
High Authority of Audiovisual Communication,1
Dialysis,1
Paris Saint-Germain Football Club,1
Laurent Wauquiez,1
Festival of Lights,1
Lyon,1
Racing Club Strasbourg Alsace,1
Flash-Ball,1
Ligue 1 Conforama,1
Rudolph Giuliani,1
Can Dündar,1
Protests in Turkey 2013,1
Euro,1
University Clinical Center Ljubljana,1
Marjan Šarec,1
Austria,1
Slovenia,2
Sebastian Kurz,1
Ljubljana,1
Brexit,2
Uterine transplant,1
Solidarity tax on wealth,1
Theresa May,2
Venezuela,2
Cuba,1
Fidel Castro,1
Work,1
Guayana Esequiba,1
God given hair,2
United Nations,1
Garda Síochána,1
County Longford,1
University Hospital Kerry,1
Zhang Shouyi,1
North Water Transfer Project,1
People&#39;s Republic,1
Mike Pompeo,1
Portugal,1
Boao Forum for Asia,1
Ministry of Human Resources and Social Security of the People&#39;s Republic of China,1
Party secretary,1
Rigorological examination,1
Bursa,1
Justice and Development Party,1
Erzincan,1
Republican People&#39;s Party,1
Instagram,1
Istanbul,1
Recep Tayyip Erdogan,1
Hungary,1
Europe,1
Gergely Prőhle,1
Árpád Habony,1
Zoltán Kovács,1
The New York Times,1
Hungarian women&#39;s handball team,1
The United States Marine Corps,1
Miklós Kásler,1
Robert Biedron,1
Lech Walesa,1
Krzysztof Wyszkowski,1
Modern,1
Warsaw,1
Henryk Jankowski,1
Rafał Trzaskowski,1
Tadeusz Rydzyk,1
National Bank of Poland,1
Ukrainian Autocephalous Orthodox Church,1
Armed Forces of Ukraine,1
Day of the Armed Forces of Ukraine,1
Ukrainian Orthodox Church (Moscow Patriarchate),1
Naval Forces of the Armed Forces of Ukraine,1
Security Service of Ukraine,1
Latvia,1
Riga Dinamo,1
Riga,1
In France,1
Riga City Council,1
State Audit Office of the Republic of Latvia,1
Kingdom of Denmark,1
Nils Usakovs,1
KPV LV,1
Northern Region,1
Port,1
Departure from the United Kingdom of the European Union,1
Sport Lisboa and Benfica,1
Luxembourg,1
Marcelo Rebelo de Sousa,1
public ministry,1
Nadija Viktorivna Savchenkova,1
Tunnel Višňové,1
Andrej Kiska,1
Freedom and Solidarity,1
Miroslav Lajčák,1
Peter Pellegrini,1
Vasil Biľak,1
resignation,1
Club Alianza Lima,1
Foot Ball Club Melgar,1
Martín Vizcarra,1
National Police of Peru,1
Peru,1
National bank,1
César Hinostroza,1
Moisés Mamani,1
Geophysical Institute of Peru,1
Local Committee for Supply and Production,1
International Criminal Court,1
María Alejandra Vicuña,1
Inter-American Commission on Human Rights,1
