keyword,count
Ukraine,3
Roskomnadzor,1
Petr Poroshenko Alekseevich,1
Organization of countries - exporters of oil,1
Qasr al-Hosn,1
Turkey,2
Mohammed bin Rashed Al-Maktoom,1
Kairouan,1
Abu Dhabi,1
United nations,1
Arlanda,1
Sweden Democrats,1
Moderates,1
The Christian Democrats,1
Germany,3
Jimmie Åkesson,1
CDU,1
Friedrich Merz,2
First Primissimo prize,1
Miklós Kásler,1
Budapest,2
Mercedes-Benz,1
Huawei,1
Prabowo Subianto,1
Surabaya,1
Bahar bin Smith,1
"Tanah Abang, Central Jakarta",1
Bogor,1
Tornado,1
Prabumulih City,1
Anies Baswedan,1
Jakarta,1
Kenya,3
Raila Odinga,1
Rwanda,1
Kenya Pipeline Company,2
William Ruto,1
Philomena Mbete Mwilu,2
Uhuru Kenyatta,1
Graft,1
Matatu,1
School,1
Federal Council,1
Doris Leuthard,1
EU exit from the United Kingdom,1
Switzerland,1
William Barr,2
Zhang Shouyi,1
He Zhiping,1
Zhu Kaidi,1
Let love and peace occupy Central,1
Canada,2
Lin Zhuo Ting,1
Yin Zhaojian,1
Tuen Mun Highway,1
Hong Kong Legislative Council,1
Juventus football club,1
Vietnam national football team,1
Nguyen Minh Tu,1
Internazionale Football Club Milan,1
Miss Super National,1
German Christian Democratic Union,1
Vietnam,1
Thanh Cang,1
Cristiano Ronaldo,1
Manchester United F.C.,3
Leo Varadkar,1
Ulster Rugby,1
I'm a Celebrity...Get Me Out of Here! (UK TV series),1
Saudi,1
"Morocco, West, sunset",1
Hodeidah,1
Muhammadu Buhari,1
José Mourinho,2
Bangladesh Chhatra League,1
Bangladesh Nationalist Party,1
Shah Ams Kibria,1
Bangladesh Awami League,1
Ganobhaban,1
Parliament election,1
Habiganj-1,1
Sheikh Hasina,1
Kamal Hossain,1
National Socialist Party,1
Rumen Radev,1
Vasil Levski,1
Nikolay Banev,1
Nikolai Barekov,1
Varna,1
Party of European Socialists,1
Sergey Stanishev,1
Lower Kamares,1
Orderud case,1
Oslo,1
VIPPS,1
Abid Raja,1
Trine Skei Grande,1
Joshua French,1
Norway,1
Left,1
Stine Bredal Oftedal,1
Democratic Republic of Congo,1
Trolley,1
G5 Sahel,2
African Cup of Nations Football 2019,1
Human migration,2
Martin Fayulu,1
Western Sahara,1
First Name,1
Social Democratic Party,1
Socialist party,1
Portugal,1
Football Club of Porto,1
Euromillions,1
Portimonense Sporting Clube,1
Andrej Kiska,1
Miroslav Lajčák,1
PENTA INVESTMENTS LIMITED,1
Peter Kažimír,1
The Christian-Democratic Union of Germany,1
Bratislava,1
Slovakia,1
Organization for Security and Cooperation in Europe,1
Pavol Russia,1
Tunnel Višňové,1
Shmuel Plato-Sharon,1
Naftali Bennett,1
Sarah Netanyahu,1
Aryeh Deri,1
Channel Ten,1
Yaron London,1
Benjamin Netanyahu,1
London and Kirschenbaum,1
Thailand,1
Rangers,1
National Peace Corps,1
Prayer,1
Meteorological Department,1
His Majesty King Bhumibol Adulyadej Brunei,1
Pattani Province,1
Southern,1
Seri Pitsuya,1
Lampang,1
Riga Dinamo,1
Kekava county,1
Latvia,1
German Christian Democrats Union,1
Raimonds Vējonis,1
Ufa &quot;Salavat Julajev&quot;,1
Riga,1
KPV LV,1
Agroconcern group,1
Kęstutis Navickas,1
Ministry of Foreign Affairs of the Republic of Lithuania,1
Saulius Skvernelis,1
Lithuanian Peasant and Green Union,1
Lukiškių aikštė,1
Super Smash Bros. Ultimate,2
Death of Nicky Verstappen,1
The voice of Holland,1
Christlich Demokratische Union Deutschlands,1
Oostvaardersplassen,1
Anouk,1
Project X,1
Matteo Dall&#39;Osso,1
Teatro alla Scala,1
Juventus Football Club,1
Democratic party,1
Censis,1
International Football Club Milan,1
5 Star Movement,1
Marco Bucci,1
Matteo Renzi,1
Chile,1
NASA,3
Rally of the houphouetists for democracy and peace,1
Yemen,1
Ivory Coast,1
Senegal,1
Estonia,1
Alioune Sarr,1
Benign,1
Senegalese sugar company,1
Guillaume Soro,1
Gottfried Waldhausl,1
Rosenberger restaurant,1
Vienna,1
Aquarius,2
Daval case,2
SOS Mediterranean,2
Strike,1
Mantes la Jolie,2
United Arab Emirates,1
Wage,1
Accident,1
Nordahl Lelandais,1
Emmanuel Macron,2
Removal of Maëlys from Araujo,1
National Liberation Army,1
Telecommunications Company of Bogotá,1
United Nations,1
Panos Kammenos,1
Patients,1
Criminal prosecution,1
Exarchia,1
Men&#39;s Basketball Team Fenerbahce Sports Coulomb,1
Zelimir Obradovic,1
Rhodes,1
María Guadalupe González,1
Enrique Peña Nieto,1
Andrés Manuel López Obrador,1
Warrior,1
Ministry of Communications and Transportation,1
Hague,1
Veracruz,1
Acapulco,1
San Luis Potosi,1
Cuitláhuac García Jiménez,1
Viktor Yanukovych,1
Omelyan Volodymyr V.,1
Mukachevo,1
Anatoliy Vasilyevich Matios,1
European Union,1
Romania,1
Klaus Iohannis,1
FCSB,1
Liviu Dragnea,1
Gabriela Firea,1
Europe,1
Chamber of Deputies of Romania,1
Viorica Dăncilă,1
Behgjet Pacoli,1
Serbia,1
Svetlana Ceca Raznatovic,1
Zahi Havas,1
Republic of Kosovo,1
Kragujevac,1
Сергей Лавров,1
Jair Bolsonaro,1
Cuba,1
Ecuador,1
Miguel Díaz-Canel,1
Antonio Maceo,1
Havana,1
Lenin Moreno,1
