keyword,count
Jair Bolsonaro,2
Central Electoral Board,1
Evo Morales,1
The screaming,1
Primary election,1
Arsenal Football Club,3
Club Atlético Rosario Central,1
American dollar,1
Argentina Soccer Cup,1
Greenland,1
Sanctuary of the Virgin of Lo Vásquez,1
LATAM Airlines,3
Sebastián Piñera,1
Florida,1
Republic of Turkey Ministry of National Defense,1
Ankara,1
Istanbul,1
Antalya,1
Turkey president,1
USA,2
Turkey,1
United States Department of Foreign Affairs,1
Riga,1
Latvia,1
The Saeima,1
Raimonds Vējonis,1
Estonia,2
KPV LV,1
Latvian basketball team,1
Sweden,2
Latvian State Police,1
Dzintaru concert hall,1
Public administration,1
Port,1
Trains from Portugal,1
Christmas,1
Government,1
Peniche,1
Ceará,1
Government of the Portuguese Republic,1
Luiz Fernando Pezão,1
José de Anchieta Júnior,1
More Doctors,1
Flávio Bolsonaro,1
Renan Calheiros,1
Joice Hasselmann,1
Sao Paulo,1
Eduardo Bolsonaro,1
Social Liberal Party,1
Andrzej Duda,1
Lech Walesa,1
Janusz Palikot,1
Polish Financial Supervision Authority,1
Great Orchestra of Christmas Charity,1
Jerzy Owsiak,1
Law and Justice,1
Poland,1
Warsaw,1
Stanisław Karczewski,1
Surabaya,1
Bahar bin Smith,1
Bogor,1
"Tanah Abang, Central Jakarta",1
Jakarta,1
Tornado,1
Anies Baswedan,1
Guangzhou,1
Indonesia,1
Deputy Governor of the Special Capital Region of Jakarta,1
Taoufik Bouachrine,1
Morocco,1
Trolley,1
G5 Sahel,1
General Confederation of Enterprises of Morocco,1
Yemen,3
Sanaa,1
Western Sahara,1
Shmuel Plato-Sharon,1
Sarah Netanyahu,1
Aryeh Deri,1
Haifa,1
Haifa municipality,1
Yoav Kish,1
The Knesset,1
Luigi Radice,1
Matteo Dall&#39;Osso,1
Giovanni Tria,1
Giorgia Meloni,1
Censis,1
5 Star Movement,1
Torino Football Club,1
Oliviero Toscani,1
Luigi Di Maio,1
Stefan Löfven,1
Frölunda HC,1
Kungsportsavenyen,1
White House,1
Klaus Iohannis,1
Social Democratic Party,1
Adrian Ţuţuianu,1
Liviu Dragnea,1
The Cathedral of Salvation of the Romanian Nation,1
Romania,1
Daniel Constantin,1
Bucharest,1
South African Broadcasting Corporation,1
European Union,2
Switzerland,2
Zimbabwe,1
Eskom,1
Wage,1
Emmerson Mnangagwa,1
Andrés Manuel López Obrador,1
CNN,1
Mario Martín Delgado Carrillo,1
Alfonso Durazo Montaño,1
Mexico City,1
Chamber of Deputies,1
Marvel Cinematic Universe,1
Cameroon,1
Rally of the houphouetists for democracy and peace,1
Katowice Conference of 2018 on Climate Change,1
Senegal,1
Ivory Coast,1
Democratic Republic of Congo,1
Alioune Sarr,1
Benign,1
Lithuanian music and theatre Academy,1
Kaunas,1
Lithuania,1
Agroconcern group,1
Nerijus Numavicius,1
Ministry of Foreign Affairs of the Republic of Lithuania,1
Seimas of the Republic of Lithuania,1
Vilnius,1
Walid Jumblatt,1
Saad Hariri,1
Hermel,1
Michel Aoun,1
Rafic Hariri,1
Damnieh district,1
Aleksandar Vucic,1
Serbia,1
Logar Jasenovac,1
Kragujevac,1
Republic of Kosovo,1
White City,1
Zagreb,1
Slavica Djukic-Dejanovic,1
Madagascar,1
Belisario Betancur,1
Medellin,1
Federal Council,1
uetliberg,1
Canton of St. Gallen,1
William Barr,2
Karin Keller Sutter,1
Boris Palmer,1
Federal Court,1
FC Bayern Munich,1
Niko Kovač,1
Lingen (Ems),1
Small gun license,1
Xingde School,1
He Zhiping,1
Democratic People&#39;s Republic of Korea,1
Lin Zhuo Ting,1
Yin Zhaojian,1
Meng Zhouzhou,1
Hospital Authority,1
Panos Kammenos,1
Albania,1
Rethimno,1
Exarchia,1
Paul Melas,1
Criminal prosecution,1
Zoran Zavev,1
Tu Xingzhe,1
"University of California, Los Angeles",1
Nanrong University of Science and Technology,1
Luodong Night Market,1
Zhang Guofan,1
Ke Wenzhe,1
Zheng Chuanyi,1
The selection of the president of the National Taiwan University in 2018,1
Datong electric cooker,1
Xingyu Airlines,1
Martín Vizcarra,1
Saramiriza,1
Alan García,1
Chinchero International Airport,1
Peru,1
State Administration of Railway Transport of Ukraine,1
EuroMaydan,1
Autonomous Republic of Crimea,1
Ivano-Frankivsk,1
Petro Poroshenko,1
