keyword,count
Andrés Manuel López Obrador,1
Fire,1
Marseilles,1
Gérald Darmanin,1
Johnny Hallyday,1
France insubordinate,1
Motion of censure,1
High School in France,1
Delinquency,1
Gustavo Petro,1
National Liberation Army,1
Manuel Duque,1
Cartagena,1
Iván Duque Márquez,1
Venezuela,2
SIV Jensen,1
Bjørnar Moxnes,1
Norway,1
Jonas Gahr Støre,1
KNM «Helge Ingstad»,1
Trine Skei Grande,1
Abid Raja,1
Joaquín Guzmán Loera,1
red,1
Border Trade,1
Club Atlético Boca Juniors,1
Elisa Carrió,1
Chamber of Deputies of the Argentine Nation,1
Patricia Bullrich,1
Central Bank of the Argentine Republic,1
Rafael di Zeo,1
Glen,1
Brazil,1
Marouane Fellaini,1
Wolf,1
Solidarity tax on wealth,1
Arsenal Football Club,1
Manchester United Football Club,1
Jalhay,1
la France,1
Ljubisa Georgievski,1
USA,3
Nikolay the Miracleworker,1
Sofia,1
Haskovo,1
Bulgaria,1
Turkey,1
Thrace,1
Bulgarian Socialist Party,1
Richard Sulík,1
Miroslav Lajčák,1
Pavol Russia,1
Marián Kočner,1
Peter Pellegrini,1
Slovakia,1
Monika Flašíková-Beňová,1
Tunnel Višňové,1
SMER - Social Democracy,1
Zhang Shouyi,2
Central enterprise,1
Portugal,1
Xi Jinping,1
Okazaki Jiapingtai,1
Shenzhen,1
Tsinghua University,1
People&#39;s Republic,2
Luohu district,1
Tsinghua Supermarket,1
Brasilia International Airport,1
Santos soccer club,1
Bruno Henrique,1
Angela Merkel,1
Vasco da Gama Racing Club,1
Bruno César,1
Brasilia,1
National Democratic Congress,1
Christabel Ekeh,1
Nana Akufo-Addo,1
John Mahama,1
Child marriage,1
Ghana,1
Sinohydro,1
Owusu Afriyie Akoto,1
The Christian Democrats,1
Moderates,1
Yemen,1
SJ,1
Stockholm,1
AIK Football,1
The Social Democrats,1
National Association for Road Safety Promotion,1
Marie Nordén,1
Chen Qimai,1
Wei Yingchong,1
Improper Party Production Committee,1
Republic of China Women&#39;s Federation,1
Tsai English,1
Lu Xiuyan,1
Meng Zhouzhou,2
Ke Wenzhe,1
Nana,1
Chinese Kuomintang Party Product Disputes,1
Charles Muhangi,1
Tilburg,1
Koos Plooij,1
Oostvaardersplassen,1
&#39;Ndrangheta,1
Maastricht,1
The Netherlands,1
Flevoland,1
Lelystad,1
Free public transport,1
Manuel Luís Goucha,1
Sport Lisboa and Benfica,1
Sport Club Internacional,1
Rodrigo Dourado,1
Deputy,1
YouTube,1
Football Club Paços de Ferreira,1
public ministry,1
International Criminal Court,1
Local Committee for Supply and Production,1
International Labor Organization,1
Inter-American Commission on Human Rights,1
employee,1
Judicial Power of Peru,1
Martín Vizcarra,1
Peru,1
César Hinostroza,1
Alan García,1
Moisés Mamani,1
Referendum,1
Geophysical Institute of Peru,1
Sidy Lamine Niasse,1
Senegal,1
Aminata Toure,1
French Development Agency,1
Macky Sall,1
Dakar,1
Cap Manuel,1
Graduate studies,1
Party of Unity and Gathering,1
Tivaouane,1
Petroleum,1
Raila Odinga,1
Esther Passaris,1
Uhuru Kenyatta,1
Kenya Airways,1
Orange Democratic Movement,1
Makueni County,1
Philomena Mbete Mwilu,1
Nairobi,1
Medicine,1
Mike Sonko,1
Vilnius,1
Kaunas,1
Artūras Zuokas,1
Unity Square,1
Lithuania,1
Seimas of the Republic of Lithuania,1
George Walker Bush,1
On the way,1
Panevėžys,1
Filaret,1
Homily Olga Vadimovna,1
Security Service of Ukraine,1
Kiev,1
Armed Forces of Ukraine,1
Verkhovna Rada of Ukraine,1
Kharkiv,1
Ukrainian Orthodox Church of Kyiv Patriarchate,1
IL-76,1
He Zhiping,1
Lin Zhiying,1
Let love and peace occupy Central,1
Mandatory Provident Fund,1
File method,1
Kwun Tong Town Centre Redevelopment Project,1
Hu Xijin,1
Alexis Tsipras,1
Pavlos Polakis,1
Parnitha,1
Thessaloniki,1
New Democracy,1
Thiseio,1
Ministry of Foreign Affairs,1
Albania,1
Gulf of Thessaloniki,1
Hellas,1
Klaus Iohannis,1
FCSB,1
Liviu Dragnea,1
ACS Sepsi OSK Sfântu Gheorghe,1
Lia Olguţa Vasilescu,1
Social Democratic Party,1
Romania,1
Eugen Teodorovici,1
Viorica Dăncilă,1
The Saeima,1
Armands Birkens,1
Pussy Riot,1
Latvia,1
Tērvete county,1
airBaltic,1
