keyword,count
Nikolay Banev,1
Bulgarian Socialist Party,1
Belene NPP,1
Mladen Marinov,1
Belene,1
Bulgaria,1
Boyko Borisov,1
Bangladesh Chhatra League,1
Ganobhaban,1
Shah Ams Kibria,1
Sheikh Hasina,1
Bangladesh Nationalist Party,1
Rangpur-6,1
Shirin Sharmin Chowdhury,1
Bangladesh Awami League,1
Habiganj-1,1
Imran Mahmudul,1
Aquarius,3
Emmanuel Macron,1
Daval case,2
SOS Mediterranean,1
Molotov cocktail,1
Theo Francken,1
Elysee Palace,2
Nitin Gadkari,1
Robert Vadra,1
Indian Cricket Team,1
Imran Khan,1
Vasundhara Raje Scindia,1
Bharatiya Janata Party,1
Sharad Yadav,1
Bulandshahr,1
Miloš Zeman,1
Castle Guard,1
USA,3
HC Kometa Brno,1
Christian-Democratic Union,1
Security Information Service,1
Martin Erat,1
Tomáš Plekanec,1
Care allowance,1
Yoshiji Tonoiwa,1
Heather · Nawart,1
Yushin Nishi,1
Northern Territories issue,1
Lewis Valenchena,1
Hanshin Tigers,1
Nissan Motor,1
Free agent,1
National Anti-Corruption Commission,1
Thailand,1
Party for Thailand,1
amphetamine,1
Pravit Wongsuwan,1
National Peace Corps,1
Lopburi,1
Seri Pitsuya,1
Wissanu Krea Ngam,1
uterus,1
Danang,1
Vietnam national football team,1
Ukraine,10
Hai Phong,1
Park Hang-seo,1
Ho Chi Minh City,1
Huawei,1
Thanh Cang,1
Luiz Fernando Pezão,1
José de Anchieta Júnior,1
Luiz Inácio Lula da Silva,1
Flávio Bolsonaro,1
More Doctors,1
Joice Hasselmann,1
Sérgio Moro,1
Avengers 4,1
Jair Bolsonaro,3
Swiss Holiday Park,1
Europe Park,1
Switzerland,1
FC Basel,1
Speeder,1
Casaccia,1
Federal Council,1
Marcel Koller,1
kilometers per hour,1
Riga,1
Latvia,1
German Christian Democrats Union,1
State Revenue Service,1
Kingdom of Denmark,1
Latvian State Police,1
The Saeima,1
Ministry of Health of the Republic of Latvia,1
Taliban,2
Raúl Gorrín,1
Afghanistan,2
Luis Almagro,1
Superintendency of the Institutions of the Banking Sector of Venezuela,1
Globovisión,1
Nicolás Maduro,3
Hugo Chavez,3
Manifestation,3
Venezuela,2
Boris Palmer,1
Horst Seehofer,1
FC Bayern Munich,1
Stefanie Tücking,1
Lingen (Ems),1
Niko Kovač,1
Electric chair,1
Christian Democratic Union of Germany,3
Peter the Elders,1
Groningen,1
Frank Masmeijer,1
Frenkie de Jong,1
AFC Ajax,1
Mark Harbers,1
Paris Saint-Germain,1
Urk,1
Christlich Demokratische Union Deutschlands,1
Julio de Vido,1
Ricardo Fort,1
Club Atlético Rosario Central,1
Argentina Soccer Cup,1
Commodore Py,1
Greenland,1
Gymnastics and Fencing Club La Plata,1
Patricia Bullrich,1
Dancing for a Dream,1
Xingde School,1
Zhang Shouyi,1
Chen Fan,1
Ke Wenzhe,2
Lin Zhuo Ting,1
Yin Zhaojian,1
"Agriculture, Fisheries and Conservation Department",1
Laurent Trump,1
Hong Kong Legislative Council,1
Hong Kong Fire Services Department,1
Walid Jumblatt,1
Gibran Basil,1
Israel,2
United State,4
Hizb allah,2
Lebanon,2
Michel Aoun,1
Hamas,10
Hermel,1
United nations,1
Niu Chengze,1
Tu Xingzhe,1
Korean Yu,1
"University of California, Los Angeles",1
Nanrong University of Science and Technology,1
Lai Qingde,1
The selection of the president of the National Taiwan University in 2018,1
National Taiwan University,1
Donna Trump,1
Social and Sports Club Colo-Colo,1
Arsenal Football Club,2
LATAM Airlines,3
The Game Awards,5
National Television of Chile,1
Strike,4
Avengers: the war of infinity - 2nd part,1
Jaime de Aguirre,1
Gulf Cartel,1
Andrés Manuel López Obrador,1
Mexico City International Airport,1
Mexico City,1
Toluca de Lerdo,1
Esteban Moctezuma,1
Nicaragua,1
Secretary of Public Education,1
Huachicolero,1
Myrtle,1
Recep Tayyip Erdogan,1
Justice and Development Party,1
Hakan Fidan,1
National Intelligence Agency,1
Turkey president,1
"Çukurova Restaurant Reviews, Adana",1
Tarsus,1
Manor Tower,1
Alexandria,1
Ahmed Hossam Mido,1
Mohamed Saafan,1
The Ministry of Manpower,1
Zamalek Club,1
"Morocco, West, sunset",1
Egypt,1
Lech Walesa,1
Mateusz Morawiecki,1
Andrzej Duda,1
Polish Financial Supervision Authority,1
Stanisław Michalkiewicz,1
Modern,1
Janusz Palikot,1
Poland,1
civil Platform,1
Club,1
Shmuel Plato-Sharon,1
Sarah Netanyahu,1
Aryeh Deri,1
Ahiezer,1
Department of State of the United States,1
The Knesset,1
Blade 433,1
Marius Borg Høiby,1
Knut Arild Hareide,1
Consumer,1
Abid Raja,1
Trine Skei Grande,1
Tor Mikkel Wara,1
Emil André Erstad,1
TV 2,1
Left,1
Christian People&#39;s Party,1
Saudi,2
Pope Francis,1
Anwar Gargash,1
The United Arab Emirates,1
Robert Sedrakovich Kocharyan,1
Armenia,1
Lithuania,2
Spitak earthquake,1
Oil,1
Organization of countries - exporters of oil,1
Kerch Strait,1
Earthquake,1
Samsung Galaxy,6
Samsung Group,6
Ferenc Hirt,1
Christian Democratic Union,3
János Áder,1
Hungary,1
George Clooney,1
Amal Clooney,1
parliament,1
National Sustainable Development Council,1
Ministry of Education and Science of the Republic of Lithuania,1
Kaunas,1
Nerijus Numavicius,1
Agroconcern group,1
Ministry of Foreign Affairs of the Republic of Lithuania,1
Seimas of the Republic of Lithuania,1
Vilnius,1
Maxima Group,1
Agnė Bilotaitė,1
Belisario Betancur,1
Nordahl Lelandais,1
Toulouse,1
cyberattack,1
Mulhouse,2
Police custody in French law,1
Removal of Maëlys from Araujo,1
Work force,1
Sacred Mosque,1
Jamal Khashoggi,1
the American Congress,1
Turkey,1
Ministry of Hajj and Umrah,1
Salman bin Abdulaziz Al Saud,1
Taoufik Bouachrine,1
G5 Sahel,1
Morocco,1
Cable News Network,1
Algeria,1
Western Sahara,1
Human migration,1
Belgium,1
New York,1
Democratic Republic of Congo,2
Cuba,1
Robert Mueller,1
Accident,2
Antonio Maceo,1
Serbia,1
Kragujevac,1
Republic of Kosovo,1
White City,1
Kosovo Liberation Army,1
Aleksandar Vucic,1
Zagreb,1
India,1
Epic Games,2
Jim McGuinness,1
Tiger kidnapping,1
Munster Rugby,1
Aer Lingus,1
Martín Vizcarra,1
Chinchero International Airport,1
Alan García,1
Peruvian Football Federation,1
Edwin Oviedo Picchotito,1
Nana Akufo-Addo,1
Rwanda,2
Ghana,1
Shatta Wale,1
Secondary school,1
Ghana Health Service,1
Diane Rwigara,2
Stonebwoy,1
Stefan Luitz,1
Klagenfurt am Wörthersee,1
Vienna,1
Rosenberger restaurant,1
United Nations,1
insolvency,1
Austria,1
Andrej Kiska,1
National Criminal Agency Presidium of the Police Corps,1
Bratislava,1
Freedom and Solidarity,1
The Christian-Democratic Union of Germany,1
Miroslav Lajčák,1
Peter Kažimír,1
Slovakia,1
Pavol Russia,1
Panos Kammenos,1
Alexis Tsipras,1
Thessaloniki,1
Vladimir Putin,1
Aristotle University of Thessaloniki,1
Rethimno,1
Zoran Zavev,1
State Administration of Railway Transport of Ukraine,1
Volodymyr Volodymyrovych Putin,1
Petro Poroshenko,1
Barna Oleg Stepanovich,1
Lavrov Sergey Viktorovich,1
Levchenko Yuri Vladimirovich,1
EuroMaydan,1
Ivano-Frankivsk,1
Paris,2
Trains from Portugal,1
Portugal Sporting Club,1
Luiz Phellype,1
Sport Lisboa and Benfica,1
Ceará,1
Portugal,1
Europe,1
Peniche,1
Football Club Paços de Ferreira,1
United States,1
Slovenia,1
Borut Pahor,1
Aleš Bržan,1
European refugee crisis,1
Lockheed Martin F-16 Fighting Falcon,1
Boris Popovich,1
Matteo Dall&#39;Osso,1
Giovanni Tria,1
Democratic party,1
5 Star Movement,1
Censis,1
Matteo Renzi,1
Forza Italia,1
Marco Minniti,1
Nurse,1
Malmö FF,1
Paolo Macchiarini,1
Yemen,1
Frölunda HC,1
Swedish Television,1
Håkan Jeppsson,1
Mikael Persbrandt,1
Kungsportsavenyen,1
Traian Basescu,1
RCS &amp; RDS,1
Liviu Dragnea,1
Klaus Iohannis,1
Bucharest,1
Adrian Ţuţuianu,1
Daniel Constantin,1
Viorica Dăncilă,1
The National Bank of Romania,1
Emil Boc,1
Cameroon,1
Rally of the houphouetists for democracy and peace,1
Senegal,1
Aurélie Adam Soule,1
Economic Community of West African States,1
Alioune Sarr,1
Benign,1
United Nations Organization,1
Muhammadu Buhari,1
Nigeria,1
Ekiti State,1
Libya,1
Morayo Afolabi-Brown,1
National Hospital Insurance Fund,1
Kenya Pipeline Company,1
Diamond Platnumz,1
Uhuru Kenyatta,1
Philomena Mbete Mwilu,1
Commercial Bank of Africa,1
Kenya,1
Luis Moreno Ocampo,1
