keyword,count
Group of Lima,2
Nicolás Maduro,2
Peru,2
Hugo Chavez,2
Organization of Petroleum Exporting Countries,1
Evo Morales,2
Michelle Bachelet,1
Colombia,1
Zhu Kaidi,1
嫦娥4,1
Bao Zhijin,1
Xu Xiaohui,1
Lin Zhuo Ting,1
Lin Zhengyue,1
Huafu Village,1
Yin Zhaojian,1
democracy,1
Sudarat Keyura,1
Party for Thailand,1
Thailand,1
Election Commission,1
Meteorological Department,1
Prayer,1
body,1
Elections in Thailand,1
Southern,1
amphetamine,1
police from Chile,1
Cabify,1
Greenland,1
Bolivia,1
Center of Public Studies,1
Sebastián Piñera,1
Deportivo Independiente Medellín,1
Junior of Barranquilla,1
William P. Barr,1
Atiku Abubakar,1
Muhammadu Buhari,1
Liverpool F.C.,1
International Monetary Fund,1
Tanzania,1
Petr Poroshenko Alekseevich,1
Lithuania,2
Organization for Security and Cooperation in Europe,1
Red caviar,1
Lev Alexandrovich Ponomarev,1
Georgia,1
Hassan Rouhani,1
Eskom,1
Rumen Radev,1
Nikolay Banev,1
Sofia,1
Party of European Socialists,1
Sergey Stanishev,1
Sofia University,1
US Secretary of State,1
Anton Stankov,1
Bayi Air Show Team,1
China National Chemical Corporation,1
Democratic People&#39;s Republic of Korea,1
social science,1
Chinese People&#39;s Political Consultative Conference,1
National Health Insurance Agency,1
Heavy snow,1
Li Yonghao,1
Network beater,1
Chinese People&#39;s Liberation Army Air Force,1
Matteo Dall&#39;Osso,1
Teatro alla Scala,1
Juventus Football Club,1
International Football Club Milan,1
5 Star Movement,1
Christian-Democratic Union of Germany,1
House of Representatives,1
Smog,1
Korean Yu,1
Jiang Wanan,1
Zhu Lilun,1
Hao Longbin,1
Zhang Lishan,1
Chen Zhihan,1
German Christian Democratic Union,1
Pancreatic cancer,1
Chen Ying,1
Kaunas,1
Jonas Valančiūnas,1
Chicken,1
Lukiškių aikštė,1
Opel,1
Romania,1
Klaus Iohannis,1
African swine fever,1
Europe,1
Gabriela Firea,1
European Parliament,1
Viorica Dăncilă,1
Paul Manaforth,1
Yuri Vitaliyovych Lutsenko,1
Parubi Andrey Vladimirovich,1
Operation of united forces,1
Kiev,1
Robert Muller,1
Ciccone Case,1
Athletic Club Newell&#39;s Old Boys,1
Ricardo Echegaray,1
Gerardo Morales,1
Amado Boudou,1
Ariel Lijo,1
Guillermo Snopek,1
San Martín de Tucumán Athletic Club,1
Jorge Horacio Brito,1
Zoran Zavev,1
Alexis Tsipras,1
Patients,1
Hellas,1
Albania,1
Alan García,1
Daniel Salaverry,1
Ministry of Labor and Employment Promotion,1
Popular Revolutionary American Alliance,1
Christian Sánchez Reyes,1
Martín Vizcarra,1
Gérald Darmanin,1
Lot-et-Garonne,1
Montepio Geral,1
Lisbon,1
Portugal,1
Football Club of Porto,1
Peniche,1
Portimonense Sporting Clube,1
Emmanuel Macron,1
Svetlana Ceca Raznatovic,1
Serbia,1
Zahi Havas,1
Kosovo Liberation Army,1
White City,1
United Nations Security Council,1
Jordan,1
Aqaba,1
Frenkie de Jong,1
Death of Nicky Verstappen,1
Nuenen,1
Roermond,1
Christlich Demokratische Union Deutschlands,1
