keyword,count
Skoda car,1
Liechtenstein,1
Miloš Zeman,1
Czechia,1
Klára Dostálová,1
The Stork Nest Case,1
Michaela Šojdrová,1
Baiba Bendica,1
Riga Dinamo,1
The Saeima,1
Island Bridge,1
Roland Paks,1
Vladimir Putin,5
Latvia,1
Riga,1
Lithuania,2
Rio de Janeiro,1
Antonio Palocci,1
Luiz Inácio Lula da Silva,1
João Doria,1
Flávio Bolsonaro,1
More Doctors,1
Jair Bolsonaro,5
Sao Paulo,1
Mark Bridges,1
Onyx Lorenzoni,1
Dreamworld,1
Fonterra,1
Tauranga,1
New Zealand,1
Yasir Shah,2
United Kingdom,3
Pakistan national cricket team,1
Maketu,1
Hungarian scientific Academy,1
Viktor Orban,1
Semmelweis University,1
Government of Hungary,1
Hungary,3
László Palkovics,1
Zoltán Kovács,1
Mercedes-Benz,1
observer,1
The New York Times,1
Rodrigo Duterte,4
Malaysia Digital Economy Corporation,2
Datuk Yasmin Mahmood,2
Singapore,2
Malaysia,2
Noble Group,1
Luxembourg,3
Cebu,1
National Food Authority,1
International Criminal Court,1
Gloria Macapagal Arroyo,1
Philippine Drug War,1
Philippines,1
Emmanuel Piñol,1
David Oyedepo,2
National Democratic Congress,1
Nana Akufo-Addo,1
Philomena Mbete Mwilu,2
Stonebwoy,1
Ghana,1
Shatta Wale,1
Nigeria,2
Ekwow Spio-Garbrah,1
Golden Globe Award,3
Wales,1
Liverpool F.C.,3
Mark Drakeford,1
Manchester United F.C.,3
O2,1
Arsenal F.C.,1
Dera Ghazi Khan,1
Wasim Khan,1
"Kartarpur, Pakistan",1
Pakistan Cricket Board,1
Pakistan,2
India,2
Saudi Arabia,1
Øystein Stray Spetalen,1
Mulla Krekar,1
Abid Raja,1
Trine Skei Grande,1
Parliament,1
Police Security Service,1
Justice Minister,1
Tor Mikkel Wara,1
Troms and Finnmark,1
Left,1
African National Congress,1
Rwanda,1
Western Sahara,2
Eskom,1
Vodacom,1
United States Environmental Protection Agency,1
Coal,1
KwaZulu-Natal,1
Kamala Harris,1
North Carolina,2
Republican Party,1
Costa Rica,2
Scott Walker,1
Wisconsin,1
Saudi,2
Egypt,2
Israel,3
Diameter,2
Hizb allah,2
Pope Francis,1
Rome,2
Democratic party,1
Armando Spataro,1
Matteo Salvini,1
Public minister,1
European Union,1
Marco Minniti,1
Turin-Lyon railway project,1
Matteo Renzi,1
Doug Ford,1
Justin Trudeau,1
Canada,2
Death of Sammy Yatim,1
Appeal,1
Toronto,1
Perbadanan Tabung Pendidikan Tinggi Nasional,1
Rohingya people,1
Denis Naughten,1
I'm a Celebrity...Get Me Out of Here! (UK TV series),1
Anne Hegerty,1
Weather warning,1
Ireland,1
Polish Financial Supervision Authority,1
Law and Justice,1
Lech Walesa,1
Jaroslaw Kaczynski,1
Ireneusz Zyska,1
Modern,1
Henryk Jankowski,1
Tadeusz Rydzyk,1
Levica,1
Franc Kangler,1
White Church,1
Slovenia,1
Turkey,1
Koper,1
Prime Minister of the Republic of Slovenia,1
Celovška cesta,1
Boris Popovich,1
Karl Erjavec,1
Central bank of Venezuela,1
Luis Almagro,3
Venezuela,2
Nicolás Maduro,3
Hugo Chavez,3
Deputy,2
General Secretariat of the Organization of American States,1
Real Madrid Football Club,2
Venezuelans,1
Electronic health record,1
Federal Office for the Protection of the Constitution and Counter-Terrorism,1
Sebastian Kurz,1
Linz,1
Vienna,1
Sweden,1
Annegret Kramp-Karrenbauer,1
Austria,1
Savitri Bai Phule,1
Upendra Kushwaha,1
Bharatiya Janata Party,1
Yogi Adityanath,1
Ayodhya,1
Sharad Yadav,1
Vasundhara Raje Scindia,1
Iraq,1
Theresa May,1
Marrakech,1
Mohammedia,1
Meteorology,1
Trolley,1
G5 Sahel,2
Estonia,2
Benign,2
Morocco,1
Africa,1
Andrés Manuel López Obrador,1
Mexico City,1
Money laundering,1
Alfonso Cuaron,1
Murder of Luis Donaldo Colosio Murrieta,1
Dubai,1
Tijuana,1
Complaint,1
Zamalek Club,1
Gharbiya Governorate,1
Mahmoud Alaa El Din,1
Dakahlia,1
Ministry of Foreign Affairs,2
Administrative Control Authority,1
Alexandria Petroleum,1
Wheat flour,1
Club Alianza Lima,1
Martín Vizcarra,1
Alan García,1
Peru,1
National Superintendence of Migrations,1
Edwin Oviedo Picchotito,1
Benoît Hamon,1
Festival of Lights,1
Laurent Wauquiez,1
Lyon,1
Handball,1
Marseilles,2
Gérald Darmanin,1
la France,1
Elysee Palace,1
Paris,2
Avigdor Lieberman,1
Naftali Bennett,1
Undercover soldiers,1
Benjamin Netanyahu,1
Ezra Sheinberg,1
The Israel Defense Forces,1
Institute for Intelligence and Special Functions,1
Senegal,1
Touba,1
Party of Unity and Gathering,1
Abdoulaye Wade,1
French Development Agency,1
Tivaouane,1
Kersti Kaljulaid,1
Kiev,1
Lukashenko Alexander Grigorievich,1
Volodymyr Volodymyrovych Putin,1
Kharkiv,1
Klimkin Pavel Anatolievich,1
New Democracy,1
Costas Vaxevanis,1
Thiseio,1
Panos Kammenos,1
Albania,1
The river,1
Hellas,1
Alexis Tsipras,1
Thessaloniki,1
TransMilenio,1
Belisario Betancur,1
Social Democratic Party,1
Romania,1
RCS &amp; RDS,1
Liviu Dragnea,1
Viorica Dăncilă,1
Klaus Iohannis,1
Bucharest,1
magnitude,1
population,1
Hussain Muhammad Ershad,1
Khaleda Zia,1
Mirza Fakhrul Islam Alamgir,1
Sheikh Hasina,1
Rangpur-6,1
Pabna district,1
Kanglini Sufia,1
Jatiya Party (Ershad),1
Padma river,1
Rangpur district,1
Budget deficit,1
Cuba,1
Elián González,1
Balance of trade,1
Zumi Zola,1
Bahar bin Smith,1
Bogor,1
Prabumulih City,1
Ahmad Marzuqi,1
Regent,1
Tornado,1
Papua,1
Republic of Indonesia Corruption Eradication Commission,1
Prabowo Subianto,1
Marouane Fellaini,1
Manchester United Football Club,1
Arsenal Football Club,1
Jehovah&#39;s witnesses,1
Death of Nicky Verstappen,1
Eiffel Tower,1
National Investigation,1
Illegal fireworks,1
Oostvaardersplassen,1
Project X,1
Bénédicte Ficq,1
Enschede,1
Katwijk,1
Robert Kaliňák,1
Bratislava,1
Robert Fico,1
Slovakia,1
Pavol Russia,1
National Bank of Slovakia,1
SMER - Social Democracy,1
toll,1
Speedway R2,1
Saulius Skvernelis,1
Panevėžys,1
Eligijus Masiulis,1
Kaunas Zalgiris,1
Klaipeda,1
Artūras Zuokas,1
Vilnius,1
Council of the Magistracy,1
Mauricio Macri,1
Labor union,1
Income tax,1
Former,1
Facebook,1
Extortion,1
Chemistry,1
Family Allowance Compensation Fund,1
Red alert,1
Bruno Villalobos,1
National Television of Chile,1
Cristián Monckeberg,1
National Grouping of Fiscal Employees,1
Forest fire,1
Fire,1
Ministry of housing and urbanism,1
Intellectual,1
Myrtle,1
Contact Süleyman directly,1
Selahattin demirtaş,1
Contact Ülgür directly,1
Buldan,1
Canakkale,1
Hulusi Akar,1
Virtuous,1
Republic of Turkey Ministry of National Defense,1
North Korea,1
Metro of Porto,1
Trains from Portugal,1
Portugal,2
Assunção Crests,1
Tires,1
Government,1
Socialist party,1
Uhuru Kenyatta,1
Moody Awori,1
Kenya,1
Commercial Bank of Africa,1
Kenya Pipeline Company,1
Mike Sonko,1
Mombasa,1
Nairobi,1
Google Allo,1
Zhang Shouyi,2
Xi Jinping,1
Yangtze River Delta urban agglomeration,1
People&#39;s Republic of China Ministry of Foreign Affairs,2
People&#39;s Republic,1
People&#39;s Republic of China Ministry of Commerce,1
Kunming City,1
Shanghai,1
Yunnan Province,1
Abdulsalami Abubakar,1
Atiku Abubakar,1
Democracy Day,1
Oby Ezekwesili,1
Ajaokuta Steel Mill,1
Bail,1
Muhammadu Buhari,1
Boko Haram,1
Hong Kong Disneyland,1
He Zhiping,1
Let love and peace occupy Central,1
File method,1
Sha Tau Kok,1
Hong Kong,1
Meng Zhouzhou,1
Aleksandar Vucic,1
Central European Free Trade Agreement,1
Opposition,1
White City,1
Pristina,1
