keyword,count
FC Dinamo Bucharest,1
Tudorel Toader,1
CFR Cluj,1
Lia Olguţa Vasilescu,1
Klaus Iohannis,1
National Anti-corruption Division,1
Ministry of Justice,1
Bratislava,1
General Health Insurance Company,1
Andrej Kiska,1
Miroslav Lajčák,1
Jaromír Čižnár,1
Slovakia,1
resignation,1
General Prosecution of the Slovak Republic,1
Sered,1
Tania Bruguera,1
Nicaragua,1
Cuba,1
Confederation of the Mexican Republic,1
Fidel Castro,1
Daniel Ortega,1
Colombia,3
Honduras,1
Ecuador,1
Important message to the public,1
Sweden,1
NATO,2
Stefan Löfven,1
E22,1
Mohammed bin Salman,1
The Social Democrats,1
Giovanni Tria,1
Luigi Di Maio,1
Matteo Salvini,1
Silvio Berlusconi,1
Giorgia Meloni,1
Armando Spataro,1
Giuseppe Conte,1
5 Star Movement,1
Rome,1
Crotone,1
UK Independence Party,3
Senate of the United States,1
Esther Mitterstieler,1
European Union,3
EU exit from the United Kingdom,3
News,1
PSS Sleman,1
Bahar bin Smith,1
Republic of Indonesia Corruption Eradication Commission,1
Suharto,1
Ahmad Basarah,1
Semen Padang FC,1
Special Region of Yogyakarta,1
Papua,1
Jepara Regency,1
Ramush Haradinaj,1
Serbia,1
O2 television,1
First Serbian Television,1
Bosko Obradovic,1
Kosovska Mitrovica,1
USA,2
The Army of Serbia,1
Mikheil Saakashvili,1
Viktor Yanukovych,1
Kiev,1
Donetsk People&#39;s Republic,1
Arsen Borisovich Avakov,1
eBay,1
Georgia,1
Kharkiv,1
Yarosh Dmitry Anatoliyovich,1
Ivailo Moskovski,1
Pirogov,1
Exit of the UK from the European Union,1
Sofia,1
Varna,1
United Kingdom of Great Britain and Northern Ireland,1
Kiril Domuschiev,1
Petr Poroshenko Alekseevich,1
Ukraine,1
Mortgage,1
Beer,1
Bank of Russia,1
The World Bank,1
Angela Merkel,1
Autocephaly,1
Shatta Wale,1
Facebook,1
Alban Bagbin,1
National Democratic Congress,1
Ghana,1
United Nations,1
Egypt,2
Kanye West,1
Lydia Cacho,1
Joaquín Guzmán Loera,2
Chamber of Deputies,1
Tijuana,1
Jalisco,1
Juan Carlos Ramírez Abadía,2
Culiacán,1
Light aircraft,1
Miguel Treviño Morales,1
Budget,1
Boris Palmer,1
bomb,1
Friedrich Merz,1
Berlin,1
Christian Democratic Union of Germany,1
alternative for Germany,1
German politican,1
Center for Political Beauty,1
Nicolás Maduro,2
María Alejandra Vicuña,1
Venezuela,1
Venezuelans,2
Vladimir Putin,2
Consecomercio,1
Central bank of Venezuela,1
the American Congress,1
George W. Bush,1
Mohammed bin Zayed Al Nahyan,1
Mauritania,1
Special Olympics World Games,1
Sidy Lamine Niasse,1
South Sudan,1
West African Economic and Monetary Union,1
Madagascar,1
Grand-Bassam,1
Rally of the houphouetists for democracy and peace,1
Andry Rajoelina,1
United Nations Organization,1
Prienai Prienai,1
Vilnius,1
Lithuania,1
Ministry of Education and Science of the Republic of Lithuania,1
Barclays,1
Lithuanian Poles&#39; Electoral Action,1
New Akmenė,1
King Mindaugas Cup,1
Šiauliai,1
Alytus Dzukija,1
Alekos Flambouraris,1
Zoran Zavev,1
Kavala,1
Patras,1
Civil protection Ministry,1
Rhodes,1
Hassan Rouchani,1
Hellas,1
Manchester City,1
Wahid Hamid,1
Ober,1
Ministry of Agriculture and Land Reclamation,1
Watford Club,1
ZSC Lions,1
Cosa Nostra,1
Switzerland,1
Mexico,1
National,1
Charlotte Prodger,1
Turner Prize,1
Gibraltar,1
Apple,1
Xu Xiaohui,1
Zhu Kaidi,1
Democratic Party,1
He Zhiping,1
New Territories Small House Policy,1
Shatin to Central Link,1
Exhibition,1
Lin Zhuo Ting,1
MTR,1
New Territories East,1
Orange Democratic Movement,1
Joseph Boinnet,1
Nairobi,1
Director of Public Prosecutions,1
Matatu,1
Mike Sonko,1
Kilifi County,1
Deficit spending,1
Caterine Ibargüen,1
Palmira,1
Maicao,1
