keyword,count
Socialist Party,1
European Route 411,1
Sebastián Piñera,1
Club Universidad de Chile,1
Macul,1
Fire,2
Cabify,1
Emmanuel Macron,1
Chile,1
Frank Darío Kudelka,1
Zumi Zola,1
Ma&#39;ruf Amin,1
Bahar bin Smith,1
Prabumulih City,1
Bogor,1
Ahmad Marzuqi,1
Electronic Identity Card,1
Regent,1
Republic of Indonesia Corruption Eradication Commission,1
Tornado,1
Ana Brnabić,1
Pristina Airport,1
Kosovska Mitrovica,1
Сергей Лавров,1
Pristina,1
Vuk Jeremić,1
Oliver Ivanovic,1
Republic of Kosovo,1
Romania,1
Calin Popescu-Tariceanu,1
Klaus Iohannis,1
Viorica Dăncilă,1
Social Democratic Party,2
the Ministry of Transport,1
Lucian Sova,1
Union Save Romania,1
Bucharest,1
North Korea,1
Lisbon,1
Sérgio Conceição,1
Casa do Gaiato,1
Sport Lisboa and Benfica,1
Football Club Paços de Ferreira,1
Andrés Manuel López Obrador,1
Student,1
Naucalpan de Juárez,1
Cruz Azul Soccer Club,1
Monterrey Soccer Club,1
New International Airport of Mexico City,1
Cuitláhuac García Jiménez,1
Guanajuato,1
Seimas of the Republic of Lithuania,1
Ministry of Education and Science of the Republic of Lithuania,1
Artūras Zuokas,1
Eligijus Masiulis,1
Vilnius,1
Saulius Skvernelis,1
Homeland Union - Lithuanian Christian Democrats,1
Wound up,1
Lithuania,1
Klaipeda,1
Junior of Barranquilla,1
Joaquín Guzmán Loera,1
Clube Atlético Paranaense,1
Juan Carlos Ramírez Abadía,1
Saudi,1
George Bush the Father,1
Hail area,1
Bahrain,1
Niu Chengze,1
National Palace Museum South Campus,1
Gao Jiayu,1
Improper Party Production Committee,1
Tsai English,1
Lu Xiuyan,1
Ke Wenzhe,1
Nana,1
Chinese Kuomintang Party Product Disputes,1
Democratic Progressive Party,1
Wolf,1
Laurent Wauquiez,1
Gérald Darmanin,1
Motion of censure,1
National Assembly,1
Elysee Palace,1
District Court,1
France insubordinate,1
Club Alianza Lima,1
National Police of Peru,1
Foot Ball Club Melgar,1
Alan García,1
Edwin Oviedo Picchotito,1
César Hinostroza,1
Peruvian Football Federation,1
Congress of the Republic of Peru,1
Referendum,1
Federal Office for the Protection of the Constitution and Counter-Terrorism,1
Vienna,1
Danube river highway,1
Krampus,1
Salzburg,1
Korneuburg,1
I'm a Celebrity...Get Me Out of Here! (UK TV series),1
Anne Hegerty,1
Weather warning,1
Abortion,1
Polish Financial Supervision Authority,1
Lech Walesa,1
Freedom,1
Modern,1
snowball,1
Janusz Korwin-Mikke,1
Henryk Jankowski,1
Tadeusz Rydzyk,1
Jaroslaw Kaczynski,1
Ukrainian Insurgent Army,1
Naftogaz of Ukraine,1
Volodymyr Volodymyrovych Putin,1
Ukrainian Orthodox Church (Moscow Patriarchate),1
Black Sea,1
Kharkiv,1
Synoptic,1
Hungarian scientific Academy,1
Viktor Orban,1
Budakeszi Wildlife Park,1
Hungary,1
Paks,1
László Palkovics,1
Zoltán Kovács,1
Mercedes-Benz,1
Süli János,1
He Zhiping,1
Lin Zhiying,1
Chen Yushi,1
Let love and peace occupy Central,1
Mandatory Provident Fund,1
Meng Zhouzhou,1
Western ring,1
Linn-Kristin Riegelhuth Koren,1
SIV Jensen,1
Stord,1
Statistics Norway,1
Mulla Krekar,1
Police Security Service,1
Trine Skei Grande,1
Abid Raja,1
Justice Minister,1
Left,1
