keyword,count
Sheikh Hasina,1
Rangpur-6,1
Shah Ams Kibria,1
Shirin Sharmin Chowdhury,1
Habiganj-1,1
Kurigram-4,1
Emmanuel Macaron,1
Nordahl Lelandais,1
Toulouse,1
cyberattack,1
Nicolas Dupont-Aignan,1
SOS Mediterranean,2
Strike,2
Paris,3
Ministry of Education and Science of the Republic of Lithuania,1
Ministry of Foreign Affairs of the Republic of Lithuania,1
Kaunas Zalgiris,1
Agroconcern group,1
Kaunas,1
Lithuania,1
Maxima Group,1
Small Planet Airlines,1
Pirate Olympiacos,1
Klaipeda,1
Claudia Sheinbaum,1
Mexico City International Airport,1
Enrique Alfaro Ramírez,1
Chemical castration,1
Mario Martín Delgado Carrillo,1
Alfonso Durazo Montaño,1
Esteban Moctezuma,1
Jalisco,1
Chamber of Deputies,1
Money laundering,1
National Criminal Agency Presidium of the Police Corps,1
Robert Kaliňák,1
Petro Olexijovich Poroshenko,1
Miroslav Lajčák,1
Slovakia,1
Peter Kažimír,1
Pavol Russia,1
National Bank of Slovakia,1
Poland,2
Cuba,1
Hugo Chavez,4
Jair Bolsonaro,3
World Trade Organization,1
People&#39;s Republic of China,1
Venezuela,4
Groningen,1
Peter the Elders,1
Geert Wilders,1
Frank Masmeijer,1
Frenkie de Jong,1
Oostvaardersplassen,1
AFC Ajax,1
Mark Harbers,1
Paris Saint-Germain,1
Andrzej Duda,1
Rafał Trzaskowski,1
Lech Walesa,1
Polish Financial Supervision Authority,1
Jaroslaw Kaczynski,1
Modern,1
Henryk Jankowski,1
Warsaw,1
Marius Borg Høiby,1
Knut Arild Hareide,1
Norway,1
Christian People&#39;s Party,1
Progress,1
Abid Raja,1
Trine Skei Grande,1
Harry hole,1
Tor Mikkel Wara,1
Restaurant Schrøder,1
Malmö FF,1
Paolo Macchiarini,1
Håkan Jeppsson,1
Beatrice Fihn,1
Yemen,1
Gothenburg of the year,1
Frölunda HC,1
Swedish Television,1
Mikael Persbrandt,1
Kungsportsavenyen,1
Alexander G. Lukashenko,1
Alexander Nikolaevich Sokurov,1
Vladimir Vladimirovich Putin,1
St. Petersburg,1
Spitak earthquake,1
Dmitry Anatolyevich Medvedev,1
Sergey V. Kirienko,1
Armenia,1
Latvia,1
Riga,1
The Saeima,1
In France,1
Kingdom of Denmark,1
Eiffel Tower,1
Danish Crown Prince Frederick,1
Klostera street,1
Corruption Prevention and Combating Bureau,1
Gadjah Mada University,1
Bahar bin Smith,1
Joko Widodo,1
"Tanah Abang, Central Jakarta",1
Electronic Identity Card,1
Zainudin Hasan,1
Prabumulih City,1
Supreme Court of the Republic of Indonesia,1
South Lampung Regency,1
Indonesia,1
South Sudan,1
Democratic Republic of the Congo,1
Aleksandar Vucic,1
Serbia,1
Republic of Kosovo,1
White City,1
Kosovo Liberation Army,1
Zagreb,1
Lance Armstrong,1
Trains from Portugal,1
Portugal Sporting Club,1
Luiz Phellype,1
Sport Lisboa and Benfica,1
Lisbon,1
Christian-Democratic Union,1
Belisario Betancur,2
Gustavo Petro,1
Luis Almagro,1
Nicolás Maduro,2
Colombia,2
Cardinals of Lara,1
Néstor Humberto Martínez,1
Emmanuel Macron,2
Boko Haram,1
Samuel Ioraer Ortom,1
Atiku Abubakar,1
Benue State,1
Muhammadu Buhari,1
Nigeria,1
Giovanni Tria,1
Aquarius 2,1
Democratic party,1
Censis,1
Florence,1
Smog,1
Matteo Renzi,1
Marco Minniti,1
5 Star Movement,1
Stefan Everts,1
luxembourg,1
United Nations Organization,1
Democratic Republic of Congo,1
Molotov cocktail,1
Salzburg Marionette Theater,1
Salzburg,1
Rosenberger restaurant,1
accident,1
insolvency,1
Judicial Power of Peru,1
National Superintendency of Customs and Tax Administration,1
Alan García,1
Peruvian Football Federation,1
Referendum,1
Edwin Oviedo Picchotito,1
Keiko Fujimori,1
National Office of Electoral Processes,1
Club Atlético Rosario Central,1
Benito Cerati,1
Elisa Carrió,1
Carlos Menem,1
Argentina Soccer Cup,1
Gymnastics and Fencing Club La Plata,1
Gustavo Cerati,1
The Game Awards,1
Sanctuary of the Virgin of Lo Vásquez,1
National Television of Chile,1
Jaime de Aguirre,1
God of War,1
Groisman Volodymyr Borisovich,1
Onufri,1
Petro Poroshenko,1
Barna Oleg Stepanovich,1
Volodymyr Volodymyrovych Putin,1
Kerch Strait,1
Metropolitan of Kiev,1
Kiev,1
Levchenko Yuri Vladimirovich,1
EuroMaydan,1
Vasil Levski,1
Nikolay Banev,1
Varna,1
Mladen Marinov,1
Belene NPP,1
Bulgarian Socialist Party,1
Belene,1
Bulgaria,1
Dobrich,1
Boyko Borisov,1
Abdoulaye Wade,1
Cameroon,1
Senegal,1
Serigne Mouhamadou Lamine Bara Mbacké,1
Alioune Sarr,1
Economic Community of West African States,1
New born,1
Kolda,1
Tivaouane,1
Senegalese sugar company,1
Liviu Dragnea,1
Klaus Iohannis,1
Calin Popescu-Tariceanu,1
Traian Basescu,1
RCS &amp; RDS,1
FCSB,1
Social Democratic Party,1
Viorica Dăncilă,1
Metro from Bucharest,1
José de Anchieta Júnior,1
João Doria,1
Antonio Palocci,1
Guanabara Palace,1
Luiz Inácio Lula da Silva,1
Belo Horizonte,1
Superior Justice Tribunal,1
Michel Temer,1
Valley of the Sinos River,1
Tu Xingzhe,1
Niu Chengze,1
Korean Yu,1
Ke Wenzhe,1
Lai Qingde,1
The selection of the president of the National Taiwan University in 2018,1
National Taiwan University,1
Lin Youchang,1
Chen Ying,1
Taiwan Port Corporation,1
Stelios Kouloglou,1
Panos Kammenos,1
Alexis Tsipras,1
Thessaloniki,1
Zoran Zavev,1
Exarchia,1
István Tarlós,1
Ferenc Hirt,1
Viktor Orban,1
Ferenc Gyurcsány,1
Hungary,1
Fidesz - Hungarian Civic Alliance,1
Carbon monoxide,1
Xingde School,1
Zhu Kaidi,1
Let love and peace occupy Central,1
Lin Zhuo Ting,1
Yin Zhaojian,1
Hong Kong Legislative Council,1
Laurent Trump,1
Hong Kong Fire Services Department,1
Xi Jinping,1
Ahmed Hossam Mido,1
The Ministry of Manpower,1
Mohamed Saafan,1
Zamalek Club,1
Sayed Abdel Hafeez,1
Egypt,1
